id,venue,category
3222,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3230,Journal of Mechanical Science and Technology,ISI Q1/Q2
3242,Alcohol and Alcoholism,ISI Q1/Q2
3247,Aerospace Science and Technology,ISI Q1/Q2
3248,Aerospace science and technology,ISI Q1/Q2
3249,International Journal of Mechanical Sciences,ISI Q1/Q2
3250,Journal of Thermal Stresses,ISI Q1/Q2
3251,Composite Structures,ISI Q1/Q2
3252,Thin-walled structures,ISI Q1/Q2
3253,Mechanics of Advanced Materials and Structures,ISI Q1/Q2
3254,Aerospace Science and Technology,ISI Q1/Q2
3255,European Journal of Mechanics-A/Solids,ISI Q1/Q2
3257,Composite Structures,ISI Q1/Q2
3259,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3260,European Journal of Mechanics-A/Solids,ISI Q1/Q2
3261,Mechanics of Advanced Materials and Structures,ISI Q1/Q2
3262,European Journal of Mechanics-A/Solids,ISI Q1/Q2
3265,International Journal of Mechanical Sciences,ISI Q1/Q2
3266,Thin-Walled Structures,ISI Q1/Q2
3267,Mechanics of Advanced Materials and Structures,ISI Q1/Q2
3270,Steel and Composite Structures,ISI Q1/Q2
3271,Journal of Thermal Stresses,ISI Q1/Q2
3272,International Journal of Mechanical Sciences,ISI Q1/Q2
3273,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3278,Swarm Intelligence,ISI Q1/Q2
3301,Automation in Construction,ISI Q1/Q2
3304,IEEE Systems Journal,ISI Q1/Q2
3307,IEEE Transactions on Image Processing,ISI Q1/Q2
3312,IEEE Access,ISI Q1/Q2
3317,Molecular biology and evolution,ISI Q1/Q2
3324,Journal of alloys and compounds,ISI Q1/Q2
3325,Sensors and actuators A: Physical,ISI Q1/Q2
3326,Sensors and Actuators A: Physical,ISI Q1/Q2
3328,Review of scientific instruments,ISI Q1/Q2
3329,IEEE transactions on magnetics,ISI Q1/Q2
3334,Applied physics letters,ISI Q1/Q2
3335,Journal of magnetism and magnetic materials,ISI Q1/Q2
3336,Review of Scientific Instruments,ISI Q1/Q2
3338,Journal of Electronic Materials,ISI Q1/Q2
3340,Journal of magnetism and magnetic materials,ISI Q1/Q2
3341,Journal of magnetism and magnetic materials,ISI Q1/Q2
3346,Journal of Magnetism and Magnetic materials,ISI Q1/Q2
3347,Journal of magnetism and magnetic materials,ISI Q1/Q2
3349,Journal of magnetism and magnetic materials,ISI Q1/Q2
3350,Journal of alloys and compounds,ISI Q1/Q2
3351,Journal of magnetism and magnetic materials,ISI Q1/Q2
3360,Bioinformatics,ISI Q1/Q2
3361,PloS one,ISI Q1/Q2
3371,Database: the journal of biological databases and curation,ISI Q1/Q2
3372,PloS one,ISI Q1/Q2
3394,Database: the journal of biological databases and curation,ISI Q1/Q2
3395,PLOS ONE,ISI Q1/Q2
3429,Sensors,ISI Q1/Q2
3434,Biomedical Signal Processing and Control,ISI Q1/Q2
3435,Composite Structures,ISI Q1/Q2
3438,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3439,International Journal of Structural Stability and Dynamics,ISI Q1/Q2
3440,International Journal of Mechanical Sciences,ISI Q1/Q2
3441,Journal of Thermal Stresses,ISI Q1/Q2
3442,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3447,Journal of Mechanical Science and Technology,ISI Q1/Q2
3448,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3456,IET Image Processing,ISI Q1/Q2
3457,Medical Physics,ISI Q1/Q2
3479,Environmental Research Letters,ISI Q1/Q2
3549,JP Journal of Heat and Mass Transfer,ISI Q1/Q2
3554,Thin-Walled Structures,ISI Q1/Q2
3555,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3557,International Journal of Structural Stability and Dynamics,ISI Q1/Q2
3559,Thin-Walled Structures,ISI Q1/Q2
3563,Journal of Sandwich Structures & Materials,ISI Q1/Q2
3565,Mechanics of Advanced Materials and Structures,ISI Q1/Q2
3566,Advanced Composite Materials,ISI Q1/Q2
3576,Journal of Thermal Stresses,ISI Q1/Q2
3583,International Journal of Structural Stability and Dynamics,ISI Q1/Q2
3587,Journal of magnetism and magnetic materials,ISI Q1/Q2
3589,Journal of Magnetism and Magnetic Materials,ISI Q1/Q2
3590,Journal of Magnetism and Magnetic Materials,ISI Q1/Q2
3593,Sensors,ISI Q1/Q2
3595,Journal of magnetism and magnetic materials,ISI Q1/Q2
3596,Extreme Mechanics Letters,ISI Q1/Q2
3631,Biomedical Signal Processing and Control,ISI Q1/Q2
3669,Information and Software Technology,ISI Q1/Q2
3728,Mathematical Biosciences and Engineering,ISI Q1/Q2
3780,Environmental Pollution,ISI Q1/Q2
3781,International Journal of Remote Sensing,ISI Q1/Q2
3782,Environmental Research Letters,ISI Q1/Q2
3785,Environmental Pollution,ISI Q1/Q2
3790,Remote Sensing,ISI Q1/Q2
3804,Remote Sensing Letters,ISI Q1/Q2
3807,Environmental Science and Pollution Research,ISI Q1/Q2
3810,Science of The Total Environment,ISI Q1/Q2
3813,IEIE Transactions on Smart Processing & Computing,ISI Q1/Q2
3818,International Journal of Remote Sensing,ISI Q1/Q2
3916,Journal of Plant Growth Regulation,ISI Q1/Q2
3919,Plant Cell and Environment,ISI Q1/Q2
3939,Euphytica,ISI Q1/Q2
4057,Applied Physics A,ISI Q1/Q2
4075,neurogenetics,ISI Q1/Q2
4079,IEEE Transactions on Signal Processing,ISI Q1/Q2
4082,IEEE Transactions on Signal Processing,ISI Q1/Q2
4126,Steel and Composite Structures,ISI Q1/Q2
4184,Solar Energy Materials and Solar Cells,ISI Q1/Q2
4185,Nanotechnology,ISI Q1/Q2
4195,Nanotechnology,ISI Q1/Q2
4201,Nanotechnology,ISI Q1/Q2
4226,Journal of Fluids Engineering,ISI Q1/Q2
4227,Journal of Fluids Engineering,ISI Q1/Q2
4228,Journal of Fluids Engineering,ISI Q1/Q2
4230,Journal of Fluids Engineering,ISI Q1/Q2
4242,Micromachines,ISI Q1/Q2
4244,Journal of Micromechanics and Microengineering,ISI Q1/Q2
4255,Journal of Electronic Materials,ISI Q1/Q2
4264,Materials Chemistry and Physics,ISI Q1/Q2
4265,Journal of Electronic Materials,ISI Q1/Q2
4295,Sustainability,ISI Q1/Q2
4299,Mini reviews in medicinal chemistry,ISI Q1/Q2
4308,IET Signal Processing,ISI Q1/Q2
4317,IET Image Processing,ISI Q1/Q2
4330,IET Image Processing,ISI Q1/Q2
4387,IEEE Transactions on Signal Processing,ISI Q1/Q2
4388,Automatica,ISI Q1/Q2
4389,IEEE Transactions on Information Theory,ISI Q1/Q2
4393,IEEE Transactions on Signal Processing,ISI Q1/Q2
4394,IEEE transactions on automatic control,ISI Q1/Q2
4395,IEEE Transactions on Signal Processing,ISI Q1/Q2
4396,IEEE transactions on signal processing,ISI Q1/Q2
4403,IEEE Transactions on Circuits and Systems II: Express Briefs,ISI Q1/Q2
4405,Information Theory IEEE Transactions on,ISI Q1/Q2
4444,Journal of Alloys and Compounds,ISI Q1/Q2
4446,Journal of Alloys and Compounds,ISI Q1/Q2
4457,Journal of Sol-Gel Science and Technology,ISI Q1/Q2
4480,Physica E: Low-dimensional Systems and Nanostructures,ISI Q1/Q2
4542,Applied Surface Science,ISI Q1/Q2
4546,Analyst,ISI Q1/Q2
4569,IEEE/ASME Transactions on Mechatronics,ISI Q1/Q2
4570,IEEE Transactions on Biomedical Circuits and Systems,ISI Q1/Q2
4576,Biomedical Microdevices,ISI Q1/Q2
4582,IEEE Sensors Journal,ISI Q1/Q2
4587,IEEE Sensors Journal,ISI Q1/Q2
4622,International Journal of Polymer Science,ISI Q1/Q2
4623,International Journal of Applied Mechanics,ISI Q1/Q2
4625,BioChip Journal,ISI Q1/Q2
4627,International Journal of Applied Mechanics,ISI Q1/Q2
4630,Materials Physics & Mechanics,ISI Q1/Q2
4631,Frontiers in pharmacology,ISI Q1/Q2
4643,Materials,ISI Q1/Q2
4645,Microsystem Technologies,ISI Q1/Q2
4646,Advanced Materials,ISI Q1/Q2
4749,Journal of Alloys and Compounds,ISI Q1/Q2
4755,IEEE Access,ISI Q1/Q2
4764,Animals,ISI Q1/Q2
4767,Ocean Engineering,ISI Q1/Q2
4787,Biomedical Microdevices,ISI Q1/Q2
4791,Animals,ISI Q1/Q2
4793,IEEE Transactions on Software Engineering (TSE),ISI Q1/Q2
4795,Journal of Applied Fluid Mechanics,ISI Q1/Q2
4803,Biomedical Microdevices,ISI Q1/Q2
4821,Thin-Walled Structures,ISI Q1/Q2
4822,Composite Structures,ISI Q1/Q2
4823,European Journal of Mechanics-A/Solids,ISI Q1/Q2
4867,Biomedical Signal Processing and Control,ISI Q1/Q2
4875,Expert Systems with Applications,ISI Q1/Q2
4881,BMC bioinformatics,ISI Q1/Q2
4895,Journal of Intelligent & Fuzzy Systems,ISI Q1/Q2
4926,IEEE Transactions on Intelligent Transportation Systems,ISI Q1/Q2
4933,IEEE Transactions on Software Engineering,ISI Q1/Q2
4935,Optik,ISI Q1/Q2
4936,Journal of Alloys and Compounds,ISI Q1/Q2
4971,IEEE Transactions on Knowledge and Data Engineering,ISI Q1/Q2
4979,Journal of Alloys and Compounds,ISI Q1/Q2
4983,Composite Structures,ISI Q1/Q2
5071,Energy,ISI Q1/Q2
5080,Journal of Alloys and Compounds,ISI Q1/Q2
5085,IEEE Transactions on Emerging Topics in Computing,ISI Q1/Q2
5089,IEEE Access,ISI Q1/Q2
5094,Thin-Walled Structures,ISI Q1/Q2
5096,Thin-Walled Structures,ISI Q1/Q2
5097,Thin-Walled Structures,ISI Q1/Q2
5099,Thin-Walled Structures,ISI Q1/Q2
5104,Thin-Walled Structures,ISI Q1/Q2
5111,Atmospheric Pollution Research,ISI Q1/Q2
5124,International Journal of Web and Grid Services,ISI Q1/Q2
5183,IEEE Access,ISI Q1/Q2
5189,Journal of Alloys and Compounds,ISI Q1/Q2
5276,Thin-Walled Structures,ISI Q1/Q2
5368,IEEE Transactions on Software Engineering,ISI Q1/Q2
5370,Plant Cell & Environment,ISI Q1/Q2
5405,Journal of Pharmaceutical and Biomedical Analysis,ISI Q1/Q2
5475,Thin-Walled Structures,ISI Q1/Q2
5497,Journal of Magnetism and Magnetic Materials,ISI Q1/Q2
5504,Security and Communication Networks,ISI Q1/Q2
5511,The Computer Journal,ISI Q1/Q2
5536,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,ISI Q1/Q2
5537,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,ISI Q1/Q2
5538,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,ISI Q1/Q2
5542,Journal of Grid Computing,ISI Q1/Q2
5548,Journal of Systems Architecture,ISI Q1/Q2
5553,IEEE Access,ISI Q1/Q2
5554,IEEE Access,ISI Q1/Q2
5578,IET Microwaves Antennas & Propagation,ISI Q1/Q2
5588,IEEE Access,ISI Q1/Q2
5599,Annals of Oncology,ISI Q1/Q2
5605,IEEE Access,ISI Q1/Q2
5612,Journal of Materials Science: Materials in Electronics,ISI Q1/Q2
5619,Signal Processing,ISI Q1/Q2
5621,Medical Image Analysis,ISI Q1/Q2
5623,Signal Processing,ISI Q1/Q2
5624,Results in Engineering,ISI Q1/Q2
5626,Applied Energy,ISI Q1/Q2
5627,Thin-Walled Structures,ISI Q1/Q2
5630,Aerospace Science and Technology,ISI Q1/Q2
5631,Information and Software Technology,ISI Q1/Q2
5635,International Journal of Communication Systems,ISI Q1/Q2
5636,Medical Image Analysis,ISI Q1/Q2
5640,Applied Energy,ISI Q1/Q2
5641,Thin-Walled Structures,ISI Q1/Q2
5642,Electronics,ISI Q1/Q2
5646,Information and Software Technology,ISI Q1/Q2
5653,Journal of Fluids Engineering - Transactions of the ASME,ISI Q1/Q2
5660,Medical Image Analysis,ISI Q1/Q2
5662,Applied Sciences,ISI Q1/Q2
5665,ACS Applied Electronic Materials,ISI Q1/Q2
5667,Signal Image and Video Processing,ISI Q1/Q2
5669,Applied Energy,ISI Q1/Q2
5672,Medical Image Analysis,ISI Q1/Q2
5676,International Journal of Structural Stability and Dynamics,ISI Q1/Q2
5677,Aerospace Science and Technology,ISI Q1/Q2
5678,Meccanica,ISI Q1/Q2
5680,Composite Structures,ISI Q1/Q2
5840,Electronics,ISI Q1/Q2
5841,Microsystem Technologies,ISI Q1/Q2
5846,Measurement,ISI Q1/Q2
5853,Physics of Fluids,ISI Q1/Q2
5854,Water,ISI Q1/Q2
5875,Mechanics of Advanced Materials and Structures,ISI Q1/Q2
5876,Composite Structures,ISI Q1/Q2
5877,INFORMATION AND SOFTWARE TECHNOLOGY,ISI Q1/Q2
5883,Journal of Plant Diseases and Protection,ISI Q1/Q2
5891,Mechanics of Advanced Materials and Structures,ISI Q1/Q2
5897,Microsystem Technologies,ISI Q1/Q2
5900,INFORMATION AND SOFTWARE TECHNOLOGY,ISI Q1/Q2
5911,Journal of Fluids Engineering,ISI Q1/Q2
5922,Microsystem Technologies,ISI Q1/Q2
5934,Measurement,ISI Q1/Q2
5936,Microsystem Technologies,ISI Q1/Q2
5942,Acta Mechanica,ISI Q1/Q2
5943,Aerospace Science and Technology,ISI Q1/Q2
5950,Gene,ISI Q1/Q2
5965,Cluster Computing,ISI Q1/Q2
5975,Automated Software Engineering (accepted),ISI Q1/Q2
5985,Desalination,ISI Q1/Q2
5989,Ceramics International,ISI Q1/Q2
6002,IEEE Transactions on Neural Systems and Rehabilitation Engineering,ISI Q1/Q2
6007,IEEE Transactions on Neural Systems and Rehabilitation Engineering,ISI Q1/Q2
6010,Systematic Biology,ISI Q1/Q2
6041,Journal of Biomedical Semantics,ISI Q1/Q2
6042,Journal of Biomedical Semantics,ISI Q1/Q2
6067,International Journal of Web and Grid Services,ISI Q1/Q2
6068,International Journal of Public Health,ISI Q1/Q2
6069,Environment Development and Sustainability,ISI Q1/Q2
6094,Journal of Fluids Engineering (https://doi.org/10.1115/1.4054705),ISI Q1/Q2
6101,Automated Software Engineering,ISI Q1/Q2
6111,Atmospheric Pollution Research,ISI Q1/Q2
6129,Journal of Fluids Engineering,ISI Q1/Q2
6137,Thin-Walled Structures,ISI Q1/Q2
8544,Automated Software Engineering,ISI Q1/Q2
8689,Scientific reports,ISI Q1/Q2
8703,IEEE Transactions on Signal Processing,ISI Q1/Q2
8737,Thin Solid Films,ISI Q1/Q2
8738,Health science reports,ISI Q1/Q2
8752,Journal of Sandwich Structures & Materials,ISI Q1/Q2
8777,European Journal of Mechanics-A/Solids,ISI Q1/Q2
8783,Automated Software Engineering,ISI Q1/Q2
8860,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,ISI Q1/Q2
8879,Journal of Sandwich Structures & Materials,ISI Q1/Q2
8881,Thin-Walled Structures,ISI Q1/Q2
8882,Thin-Walled Structures,ISI Q1/Q2
9009,International Journal of Molecular Sciences,ISI Q1/Q2
9026,IEEE Sensors Journal,ISI Q1/Q2
9099,ICES Journal of Marine Science,ISI Q1/Q2
9281,Multimedia Tools and Applications,ISI Q1/Q2
9460,Scientific Reports,ISI Q1/Q2
9513,Materials Research Express,ISI Q1/Q2
9805,Biotechnology Advances,ISI Q1/Q2
9810,BMC medical imaging,ISI Q1/Q2
9935,International Journal of Structural Stability and Dynamics,ISI Q1/Q2
9939,International Journal of Structural Stability and Dynamics,ISI Q1/Q2
9972,Chemical Engineering Journal,ISI Q1/Q2
9984,Journal of Sandwich Structures and Materials,ISI Q1/Q2
10086,International Journal of Mechanical Sciences,ISI Q1/Q2
10088,International Journal of Mechanics and Materials in Design,ISI Q1/Q2
10090,Thin-Walled Structures,ISI Q1/Q2
10092,Acta Mechanica,ISI Q1/Q2
10449,Composite Structures,ISI Q1/Q2
10451,Journal of Thermal Stresses,ISI Q1/Q2
10454,Thin-Walled Structures,ISI Q1/Q2
10455,Journal of Sandwich Structures and Materials,ISI Q1/Q2
10458,IET Image Processing,ISI Q1/Q2
10681,PLoS One,ISI Q1/Q2
10714,PLOS ONE,ISI Q1/Q2
10715,Plos one,ISI Q1/Q2
10863,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,ISI Q1/Q2
10864,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,ISI Q1/Q2
10992,Journal of Sol-Gel Science and Technology,ISI Q1/Q2
10993,Journal of Electronic Materials,ISI Q1/Q2
11039,IEEE Sensors Journal,ISI Q1/Q2
11079,Journal of Minimally Invasive Gynecology,ISI Q1/Q2
11142,Journal of Science: Advanced Materials and Devices,ISI Q1/Q2
11145,Chemistry–A European Journal,ISI Q1/Q2
11147,International Journal of Hydrogen Energy,ISI Q1/Q2
11151,Science of The Total Environment,ISI Q1/Q2
11152,International journal of environmental research and public health,ISI Q1/Q2
11347,Journal of Sandwich Structures and Materials,ISI Q1/Q2
11520,International Journal of Micro Air Vehicles,ISI Q1/Q2
11532,IEEE Transactions on Antennas and Propagation,ISI Q1/Q2
11555,Automated Software Engineering,ISI Q1/Q2
11606,Environmental Pollution,ISI Q1/Q2
11643,Automated Software Engineering,ISI Q1/Q2
11679,Artificial Intelligence and Law,ISI Q1/Q2
11700,Ceramics International,ISI Q1/Q2
11706,Biochemical Engineering Journal,ISI Q1/Q2
11711,Systematic Biology,ISI Q1/Q2
11841,Biochemical Engineering Journal,ISI Q1/Q2
11848,iScience,ISI Q1/Q2
11859,Biochemical Engineering Journal,ISI Q1/Q2
11888,Biochemical Engineering Journal,ISI Q1/Q2
13300,Data & Knowledge Engineering,ISI Q1/Q2
13336,IEEE Transactions on Signal Processing,ISI Q1/Q2
13341,IEEE Internet of Things Journal,ISI Q1/Q2
13343,IEEE Transactions on Signal Processing,ISI Q1/Q2
13427,Molecules,ISI Q1/Q2
13436,PloS one,ISI Q1/Q2
13584,Acta Geophysica,ISI Q1/Q2
13637,IEEE Access,ISI Q1/Q2
13657,Information and Software Technology,ISI Q1/Q2
13706,Information and Software Technology (IST),ISI Q1/Q2
13708,Information and Software Technology,ISI Q1/Q2
13753,Journal of Composites Science,ISI Q1/Q2
13987,Science of The Total Environment,ISI Q1/Q2
14095,Thin-Walled Structures,ISI Q1/Q2
14200,International Journal of Aeronautical and Space Sciences,ISI Q1/Q2
14221,Journal of Science: Advanced Materials and Devices,ISI Q1/Q2
14378,COMPOSITE STRUCTURES,ISI Q1/Q2
14406,Journal of Science: Advanced Materials and Devices,ISI Q1/Q2
14482,Archive of Applied Mechanics,ISI Q1/Q2
14615,Soft Computing,ISI Q1/Q2
14618,Biochemical Engineering Journal,ISI Q1/Q2
14650,Information and Software Technology,ISI Q1/Q2
14652,ETRI Journal,ISI Q1/Q2
14655,Gels,ISI Q1/Q2
14659,International Journal of Web and Grid Services,ISI Q1/Q2
14664,Current Applied Physics,ISI Q1/Q2
14667,Biochemical Engineering Journal,ISI Q1/Q2
14669,Biochemical Engineering Journal,ISI Q1/Q2
14672,IEEE Transactions on Vehicular Technology,ISI Q1/Q2
14673,Photonics,ISI Q1/Q2
14717,Archive of Applied Mechanics,ISI Q1/Q2
15034,Journal of Fluids Engineering,ISI Q1/Q2
15035,Journal of Fluids Engineering,ISI Q1/Q2
15130,MATERIALS TRANSACTIONS,ISI Q1/Q2
15408,Cluster Computing The Journal of Networks Software Tools and Applications,ISI Q1/Q2
15409,Information and Software Technology,ISI Q1/Q2
16184,International Journal of Rail Transportation,ISI Q1/Q2
16185,Journal of Vibration and Control,ISI Q1/Q2
16188,Science Progress,ISI Q1/Q2
16194,Thin-Walled Structures,ISI Q1/Q2
16376,Soft Computing,ISI Q1/Q2
16503,Soft Computing,ISI Q1/Q2
16572,IEEE Internet of Things Journal,ISI Q1/Q2
16575,ACS Applied Electronic Materials,ISI Q1/Q2
16576,ACS Applied Materials & Interfaces,ISI Q1/Q2
16577,Biochemical Engineering Journal,ISI Q1/Q2
16582,Soft Computing,ISI Q1/Q2
16632,Cluster Computing,ISI Q1/Q2
16759,Ceramics International,ISI Q1/Q2
16763,Journal of Network and Systems Management,ISI Q1/Q2
17041,Applied Optics,ISI Q1/Q2
17527,ACS Omega,ISI Q1/Q2
17680,International Journal of Micro Air Vehicles,ISI Q1/Q2
17681,Journal of Evolutionary Biology,ISI Q1/Q2
17682,Journal of Evolutionary Biology,ISI Q1/Q2
17684,International Journal of Hydrogen Energy,ISI Q1/Q2
17686,Biomedical Signal Processing and Control,ISI Q1/Q2
17687,AEU-International Journal of Electronics and Communications,ISI Q1/Q2
17689,International Journal of Micro Air Vehicles,ISI Q1/Q2
17702,International Journal of Applied Mechanics,ISI Q1/Q2
17710,Acta Materialia,ISI Q1/Q2
17711,Applied Surface Science,ISI Q1/Q2
17726,Acta Mechanica,ISI Q1/Q2
17727,International Journal of Mechanics and Materials in Design,ISI Q1/Q2
17733,International Journal of Mechanics and Materials in Design,ISI Q1/Q2
17741,Energy Sources Part A: Recovery Utilization and Environmental Effects,ISI Q1/Q2
17742,Case Studies in Construction Materials,ISI Q1/Q2
17751,Energy Sources Part A: Recovery Utilization and Environmental Effects,ISI Q1/Q2
17756,Acta Materialia,ISI Q1/Q2
17759,International Journal of Mechanics and Materials in Design,ISI Q1/Q2
17782,Results in Engineering,ISI Q1/Q2
17785,Biochemical and Biophysical Research Communications,ISI Q1/Q2
17789,Aerospace Science and Technology,ISI Q1/Q2
17798,Computer Methods and Programs in Biomedicine,ISI Q1/Q2
17800,Computer Methods and Programs in Biomedicine,ISI Q1/Q2
17807,Journal of Spatial Science,ISI Q1/Q2
17817,Journal of the American College of Cardiology,ISI Q1/Q2
17820,Computer Methods and Programs in Biomedicine,ISI Q1/Q2
17825,Analyst,ISI Q1/Q2
17827,New Journal of Chemistry,ISI Q1/Q2
17835,Analyst,ISI Q1/Q2
17836,Computer Methods and Programs in Biomedicine,ISI Q1/Q2
17841,Computer Methods and Programs in Biomedicine,ISI Q1/Q2
17843,Analyst,ISI Q1/Q2
17845,Energy Sources Part A: Recovery Utilization and Environmental Effects,ISI Q1/Q2
17846,Aerospace Science and Technology,ISI Q1/Q2
17863,Ceramics International,ISI Q1/Q2
17864,Surfaces and Interfaces,ISI Q1/Q2
17885,IEEE Transactions on Automation Science and Engineering,ISI Q1/Q2
17905,Computer Methods and Programs in Biomedicine,ISI Q1/Q2
17919,Biomass and Bioenergy,ISI Q1/Q2
17922,International Journal of Heat and Mass Transfer,ISI Q1/Q2
17923,Materials Science in Semiconductor Processing,ISI Q1/Q2
17927,Physical Chemistry Chemical Physics,ISI Q1/Q2
17928,International Journal of Aeronautical and Space Sciences,ISI Q1/Q2
17930,Measurement,ISI Q1/Q2
17931,Journal of the American College of Cardiology,ISI Q1/Q2
17932,Prostate International,ISI Q1/Q2
17944,Expert Systems with Applications,ISI Q1/Q2
17974,Journal of Mechanical Science and Technology,ISI Q1/Q2
17998,Optical Materials,ISI Q1/Q2
18095,Atmosphere,ISI Q1/Q2
18138,Journal of Applied Electrochemistry,ISI Q1/Q2
18184,Acta Mechanica,ISI Q1/Q2
18284,Acta Mechanica,ISI Q1/Q2
18297,Journal of Electromagnetic Engineering and Science,ISI Q1/Q2
18305,Ceramics International,ISI Q1/Q2
18306,Surfaces and Interfaces,ISI Q1/Q2
18308,Journal of Magnetism and Magnetic Materials,ISI Q1/Q2
18320,Biomass and Bioenergy,ISI Q1/Q2
18336,Patterns,ISI Q1/Q2
18395,IEEE Transactions on Automation Science and Engineering,ISI Q1/Q2
18396,Elsevier Image and Vision Computing,ISI Q1/Q2
18402,Journal of Systems and Software,ISI Q1/Q2
18403,Journal of Systems and Software,ISI Q1/Q2
18420,Journal of Applied Physics,ISI Q1/Q2
